QID,Title,Sub Category,Category,CVE ID,Vendor Reference,CVSS Base,CVSS3.1 Base,Bugtraq ID,Modified,Published,Remediation type,concat
377829,Mozilla Firefox Multiple Vulnerabilities (MFSA2022-51),"Multiple Authentication Types Discovery, Patch Available",Local,"CVE-2022-46877,CVE-2022-46873,CVE-2022-46874,CVE-2022-46871,CVE-2022-46879,CVE-2022-46878,CVE-2022-46872,CVE-2022-46875",MFSA2022-51,"5,4","8,8",,01/05/2023 at 11:04:27 AM (GMT+0100),12/14/2022 at 01:48:14 PM (GMT+0100),Security Patch Installation,"""377829"": ""Security Patch Installation"","
377830,Apple Safari Multiple Vulnerabilities (HT213537),"Unix Authenticated Discovery, Patch Available",Local,"CVE-2022-42852,CVE-2022-42863,CVE-2022-46700,CVE-2022-46691,CVE-2022-46698,CVE-2022-46699,CVE-2022-46696,CVE-2022-42856,CVE-2022-42867,CVE-2022-46692,CVE-2022-46705",HT213537,"5,4","8,8",,01/05/2023 at 01:00:49 PM (GMT+0100),12/16/2022 at 11:42:47 AM (GMT+0100),Security Patch Installation,"""377830"": ""Security Patch Installation"","
377831,Apple macOS Monterey 12.6.2 Not Installed (HT213533),"Unix Authenticated Discovery, Patch Available, Malware Associated",Local,"CVE-2022-46689,CVE-2022-42842,CVE-2022-42841,CVE-2022-40304,CVE-2022-42845,CVE-2022-42821,CVE-2022-32942,CVE-2022-42861,CVE-2022-42855,CVE-2022-42840,CVE-2022-42864,CVE-2022-42854,CVE-2022-40303,CVE-2022-46704",HT213533,"5,4","9,8",,01/02/2023 at 01:16:03 PM (GMT+0100),12/22/2022 at 01:49:49 PM (GMT+0100),Security Patch Installation,"""377831"": ""Security Patch Installation"","
377832,Apple macOS Big Sur 11.7.2 Not Installed (HT213534),"Unix Authenticated Discovery, Patch Available, Malware Associated",Local,"CVE-2022-46689,CVE-2022-42842,CVE-2022-42841,CVE-2022-40304,CVE-2022-42845,CVE-2022-42821,CVE-2022-32942,CVE-2022-42840,CVE-2022-42864,CVE-2022-40303,CVE-2022-46704",HT213534,"5,4","9,8",,01/02/2023 at 01:16:33 PM (GMT+0100),12/22/2022 at 01:49:49 PM (GMT+0100),Security Patch Installation,"""377832"": ""Security Patch Installation"","
377835,Bypass of Kubernetes API Server Proxy Vulnerability,Unix Authenticated Discovery,Local,CVE-2020-8562,101493,"3,5","3,1",,01/04/2023 at 07:05:44 PM (GMT+0100),01/04/2023 at 01:56:43 PM (GMT+0100),Workaround,"""377835"": ""Workaround"","
377836,Trend Micro Apex One (On-Prem) Multiple Security Vulnerabilities,"Windows Authenticated Discovery, Patch Available",Local,"CVE-2022-44647,CVE-2022-44648,CVE-2022-44649,CVE-2022-44650,CVE-2022-44651,CVE-2022-44652,CVE-2022-44653,CVE-2022-44654",Trend Micro Apex One Security Advisory,"7,2","7,8",,01/09/2023 at 11:52:29 AM (GMT+0100),12/29/2022 at 11:44:44 AM (GMT+0100),Security Patch Installation,"""377836"": ""Security Patch Installation"","
377837,VMware Workstation Heap Out-Of-Bounds Write Vulnerability (VMSA-2023-0003),"Multiple Authentication Types Discovery, Patch Available",Local,CVE-2022-31705,VMSA-2022-0033,"7,2","8,2",,02/13/2023 at 08:53:06 AM (GMT+0100),12/15/2022 at 01:34:57 PM (GMT+0100),Security Patch Installation,"""377837"": ""Security Patch Installation"","
377838,Apple macOS Ventura 13.1 Not Installed (HT213532),"Unix Authenticated Discovery, Patch Available, Malware Associated",Local,"CVE-2022-42867,CVE-2022-42840,CVE-2022-46698,CVE-2022-42862,CVE-2022-42866,CVE-2022-42856,CVE-2022-24836,CVE-2022-42841,CVE-2022-29181,CVE-2022-32943,CVE-2022-42843,CVE-2022-42847,CVE-2022-42837,CVE-2022-42842,CVE-2022-32942,CVE-2022-46689,CVE-2022-46691,CVE-2022-42845,CVE-2022-42854,CVE-2022-46701,CVE-2022-42864,CVE-2022-46697,CVE-2022-42863,CVE-2022-42853,CVE-2022-42859,CVE-2022-42855,CVE-2022-42852,CVE-2022-46695,CVE-2022-46690,CVE-2022-46700,CVE-2022-46696,CVE-2022-46699,CVE-2022-46693,CVE-2022-42861,CVE-2022-46692,CVE-2022-42865,CVE-2022-46704,CVE-2022-46705",HT213532,"6,4","9,8",,01/02/2023 at 01:17:22 PM (GMT+0100),12/21/2022 at 01:39:59 PM (GMT+0100),Security Patch Installation,"""377838"": ""Security Patch Installation"","
377841,Kubernetes Node Address Proxying Vulnerability,"Unix Authenticated Discovery, Patch Available",Local,CVE-2022-3294,113757,"3,5","8,8",,03/09/2023 at 04:12:12 AM (GMT+0100),01/30/2023 at 02:49:48 PM (GMT+0100),Security Patch Installation,"""377841"": ""Security Patch Installation"","
377844,Kubernetes Unauthorized Read of Custom Resources Vulnerability,"Unix Authenticated Discovery, Patch Available",Local,CVE-2022-3162,113756,"3,5","6,5",,03/09/2023 at 04:13:02 AM (GMT+0100),01/04/2023 at 01:56:43 PM (GMT+0100),Security Patch Installation,"""377844"": ""Security Patch Installation"","
377845,Free Berkeley Software Distribution (FreeBSD) Buffer Overflow Vulnerability (FreeBSD-SA-22:15),"Unix Authenticated Discovery, Patch Available",Local,CVE-2022-23093,FreeBSD-SA-22:15,5,"7,5",,01/03/2023 at 01:08:21 PM (GMT+0100),01/02/2023 at 01:16:40 PM (GMT+0100),Security Patch Installation,"""377845"": ""Security Patch Installation"","
377846,Kubernetes Validating Admission Webhook Vulnerability,"Unix Authenticated Discovery, Patch Available",Local,CVE-2021-25735,100096,"5,5","6,5",,01/30/2023 at 07:03:53 PM (GMT+0100),01/30/2023 at 02:49:48 PM (GMT+0100),Security Patch Installation,"""377846"": ""Security Patch Installation"","
377847,Kubernetes Ceph RBD Admin Secrets exposed Vulnerability,"Unix Authenticated Discovery, Patch Available",Local,CVE-2020-8566,95624,"2,1","5,5",,01/30/2023 at 07:03:53 PM (GMT+0100),01/30/2023 at 02:49:48 PM (GMT+0100),Security Patch Installation,"""377847"": ""Security Patch Installation"","
377848,Kubernetes Token Leak Logs Vulnerability,"Unix Authenticated Discovery, Patch Available",Local,CVE-2020-8565,95623,"2,1","5,5",,01/04/2023 at 07:04:13 PM (GMT+0100),01/04/2023 at 01:56:43 PM (GMT+0100),Security Patch Installation,"""377848"": ""Security Patch Installation"","
377850,Mozilla Thunderbird Multiple Vulnerabilities (MFSA2022-54),"Multiple Authentication Types Discovery, Patch Available",Local,CVE-2022-46874,MFSA2022-54,"5,4","8,8",,01/05/2023 at 04:13:22 AM (GMT+0100),12/22/2022 at 01:49:49 PM (GMT+0100),Security Patch Installation,"""377850"": ""Security Patch Installation"","
377851,Kubernetes kube-Controller-Manager Secret Leaks Vulnerability,"Unix Authenticated Discovery, Patch Available",Local,CVE-2020-8563,95621,"2,1","5,5",,01/04/2023 at 07:04:13 PM (GMT+0100),01/04/2023 at 01:56:43 PM (GMT+0100),Security Patch Installation,"""377851"": ""Security Patch Installation"","
377852,Kubernetes Docker Config Secrets Leaked Vulnerability,"Unix Authenticated Discovery, Patch Available",Local,CVE-2020-8564,95622,"2,1","5,5",,01/04/2023 at 07:04:13 PM (GMT+0100),01/04/2023 at 01:56:43 PM (GMT+0100),Security Patch Installation,"""377852"": ""Security Patch Installation"","
377853,Kubernetes Kublet Node Disk Denial of Service (DoS) Vulnerability,"Unix Authenticated Discovery, Patch Available",Local,CVE-2020-8557,93032,"2,1","5,5",,01/04/2023 at 07:04:09 PM (GMT+0100),01/04/2023 at 01:56:43 PM (GMT+0100),Security Patch Installation,"""377853"": ""Security Patch Installation"","
377854,Kubernetes kube-Apiserver Privilege Escalation Vulnerability,"Unix Authenticated Discovery, Patch Available",Local,CVE-2020-8559,92914,6,"6,8",,01/06/2023 at 11:05:28 AM (GMT+0100),01/05/2023 at 02:06:35 PM (GMT+0100),Security Patch Installation,"""377854"": ""Security Patch Installation"","
377856,Kubernetes kubelet Neighboring Hosts Bypass Vulnerability,"Unix Authenticated Discovery, Patch Available",Local,CVE-2020-8558,92315,"5,8","8,8",,01/05/2023 at 07:03:38 PM (GMT+0100),01/05/2023 at 02:06:35 PM (GMT+0100),Security Patch Installation,"""377856"": ""Security Patch Installation"","
377857,"Zoho ManageEngine ServiceDesk Plus, SupportCenter Plus and AssetExplorer Privilege Escalation Vulnerability","Windows Authenticated Discovery, Patch Available",Local,CVE-2022-40772,ManageEngine Security Advisory,5,"6,5",,01/04/2023 at 11:05:15 AM (GMT+0100),01/03/2023 at 02:08:17 PM (GMT+0100),Security Patch Installation,"""377857"": ""Security Patch Installation"","
377858,Kubernetes kubelet Internet Protocol (IPv4) Clusters Susceptible Vulnerability,"Unix Authenticated Discovery, Patch Available",Local,CVE-2020-10749,91507,6,6,,02/07/2023 at 11:04:08 AM (GMT+0100),02/06/2023 at 02:05:23 PM (GMT+0100),Security Patch Installation,"""377858"": ""Security Patch Installation"","
377859,IBM Spectrum Protect Server Multiple Vulnerabilities (6596881),"Windows Authenticated Discovery, Patch Available",Local,"CVE-2022-22496,CVE-2022-22487",6596881,5,"9,8",,04/03/2023 at 08:08:08 PM (GMT+0200),04/03/2023 at 03:15:24 PM (GMT+0200),Security Patch Installation,"""377859"": ""Security Patch Installation"","
377860,Kubernetes kubelet Denial of Service (DoS) Via API Vulnerability,"Unix Authenticated Discovery, Patch Available",Local,CVE-2020-8551,89377,"3,3","6,5",,01/03/2023 at 07:03:48 PM (GMT+0100),01/03/2023 at 02:08:17 PM (GMT+0100),Security Patch Installation,"""377860"": ""Security Patch Installation"","
377861,Kubernetes kubelet Container Uid Changes to Root Vulnerability,"Unix Authenticated Discovery, Patch Available",Local,CVE-2019-11245,78308,"4,6","7,8",,01/03/2023 at 07:03:47 PM (GMT+0100),01/03/2023 at 02:08:17 PM (GMT+0100),Security Patch Installation,"""377861"": ""Security Patch Installation"","
377862,SolarWinds Orion Platform Multiple Vulnerabilities,"Windows Authenticated Discovery, Patch Available",Local,"CVE-2022-47512,CVE-2022-36957,CVE-2022-36958,CVE-2022-36960,CVE-2022-36962,CVE-2022-36964,CVE-2022-36966,CVE-2022-38108",SolarWinds Platform,"6,5","8,8",,02/10/2023 at 01:04:18 PM (GMT+0100),02/10/2023 at 11:18:55 AM (GMT+0100),Security Patch Installation,"""377862"": ""Security Patch Installation"","
377863,Netwrix Auditor Remote Code Execution (RCE) Vulnerability,"Windows Authenticated Discovery, Patch Available, Malware Associated",Local,CVE-2022-31199,Netwrix Auditor,"7,5","9,8",,03/03/2023 at 09:57:53 PM (GMT+0100),01/04/2023 at 01:56:43 PM (GMT+0100),Security Patch Installation,"""377863"": ""Security Patch Installation"","
377864,Kubernetes Kubectl Potential Directory Traversal Vulnerability,"Unix Authenticated Discovery, Patch Available",Local,CVE-2019-11249,80984,"5,8","6,5",,01/03/2023 at 02:08:17 PM (GMT+0100),01/03/2023 at 02:08:17 PM (GMT+0100),Security Patch Installation,"""377864"": ""Security Patch Installation"","
377865,IBM Sterling Secure Proxy Multiple Vulnreabilities (6558796),"Windows Authenticated Discovery, Patch Available",Local,"CVE-2022-22336,CVE-2022-22333",IBM Sterling Secure Proxy,5,"7,5",,01/18/2023 at 07:04:12 PM (GMT+0100),01/18/2023 at 02:34:42 PM (GMT+0100),Security Patch Installation,"""377865"": ""Security Patch Installation"","
377866,Lansweeper Multiple Vulnerabilities,Windows Authenticated Discovery,Local,"CVE-2022-32763,CVE-2022-28703,CVE-2022-27498,CVE-2022-29511,CVE-2022-29517,CVE-2022-32573","TALOS-2022-1541,TALOS-2022-1532,TALOS-2022-1531,TALOS-2022-1530,TALOS-2022-1529,TALOS-2022-1528","8,3","8,8",,01/05/2023 at 01:03:27 PM (GMT+0100),01/04/2023 at 01:56:43 PM (GMT+0100),Workaround,"""377866"": ""Workaround"","
377867,IBM MQ Denial of Service (DoS) Vulnerability (6833806),"Multiple Authentication Types Discovery, Patch Available",Local,CVE-2022-31772,6833806,0,"6,5",,03/23/2023 at 01:27:04 PM (GMT+0100),01/16/2023 at 01:49:55 PM (GMT+0100),Security Patch Installation,"""377867"": ""Security Patch Installation"","
377868,"Zoho ManageEngine PAM360, Password Manager Pro, and Access Manager Plus SQL Injection Vulnerability","Windows Authenticated Discovery, Patch Available",Local,CVE-2022-47523,ManageEngine Desktop Central Advisory,"7,5","9,8",,01/12/2023 at 04:14:30 AM (GMT+0100),01/05/2023 at 02:06:35 PM (GMT+0100),Security Patch Installation,"""377868"": ""Security Patch Installation"","
377869,Autodesk Desktop App Remote Code Execution (RCE) Vulnerability (ADSK-SA-2022-0015),"Windows Authenticated Discovery, Patch Available",Local,CVE-2022-33882,ADSK-SA-2021-0003,"7,5","9,8",,01/10/2023 at 01:03:09 PM (GMT+0100),01/09/2023 at 02:04:17 PM (GMT+0100),Security Patch Installation,"""377869"": ""Security Patch Installation"","
377871,Alibaba Cloud Linux Security Update for cloud-kernel (ALINUX2-SA-2023:0001),"Unix Authenticated Discovery, Patch Available, Malware Associated",Local,"CVE-2022-2318,CVE-2022-30594,CVE-2022-2639,CVE-2022-1462,CVE-2022-1184,CVE-2022-1048,CVE-2022-2503,CVE-2022-36879,CVE-2022-25258,CVE-2022-1734,CVE-2022-28389,CVE-2022-0001,CVE-2021-4159,CVE-2022-2586,CVE-2022-3542,CVE-2022-27223,CVE-2022-2153,CVE-2022-3176,CVE-2022-0494,CVE-2022-28388,CVE-2022-21166,CVE-2021-4037,CVE-2022-3202,CVE-2022-1679,CVE-2022-1012,CVE-2021-33656,CVE-2022-0002,CVE-2022-26490,CVE-2022-39188,CVE-2022-21125,CVE-2022-1729,CVE-2022-2602,CVE-2022-28390,CVE-2022-2978,CVE-2022-1198,CVE-2022-2588,CVE-2022-36946,CVE-2022-32250,CVE-2022-26365,CVE-2022-24958",ALINUX2-SA-2023:0001,"7,2","8,8",,01/19/2023 at 01:00:51 PM (GMT+0100),01/12/2023 at 02:38:32 PM (GMT+0100),Security Patch Installation,"""377871"": ""Security Patch Installation"","
377872,Oracle Hyperion Financial Reporting Remote Code Execution (RCE) Vulnerability,"Windows Authenticated Discovery, Patch Available",Local,CVE-2016-3493,Oracle_Hyperion,10,"9,8",,01/12/2023 at 01:04:03 PM (GMT+0100),01/11/2023 at 02:02:53 PM (GMT+0100),Security Patch Installation,"""377872"": ""Security Patch Installation"","
377873,FortiClient Privilege Escalation Vulnerability (FG-IR-21-190),"Windows Authenticated Discovery, Patch Available",Local,CVE-2021-41031,FG-IR-21-190,"4,9","7,8",,01/13/2023 at 11:04:44 AM (GMT+0100),01/12/2023 at 02:38:32 PM (GMT+0100),Security Patch Installation,"""377873"": ""Security Patch Installation"","
377874,Zimbra Collaboration Suite Cross-Site Scripting (XSS) Vulnerability,"Unix Authenticated Discovery, Patch Available",Local,CVE-2022-45911,Zimbra Security Advisory,5,"6,1",,01/31/2023 at 11:04:21 AM (GMT+0100),01/30/2023 at 02:49:48 PM (GMT+0100),Security Patch Installation,"""377874"": ""Security Patch Installation"","
377875,Kubernetes API Server Allows Access Vulnerability,"Unix Authenticated Discovery, Patch Available",Local,CVE-2019-11247,80983,"6,5","8,1",,01/12/2023 at 07:04:01 PM (GMT+0100),01/12/2023 at 02:38:32 PM (GMT+0100),Security Patch Installation,"""377875"": ""Security Patch Installation"","
377877,VMware Identity Manager (vIDM) and Workspace ONE Access Authenticated Remote Code Execution (RCE) Vulnerability (VMSA-2022-0032),"Unix Authenticated Discovery, Patch Available",Local,"CVE-2022-31700,CVE-2022-31701",VMSA-2022-0032,"7,5","7,2",,02/08/2023 at 01:08:02 PM (GMT+0100),02/07/2023 at 01:57:41 PM (GMT+0100),Security Patch Installation,"""377877"": ""Security Patch Installation"","
377878,Trend Micro Apex One (On-Prem) Multiple Security Vulnerabilities,"Windows Authenticated Discovery, Patch Available",Local,"CVE-2022-45797,CVE-2022-45798",Trend Micro Security Advisory,"7,2","7,8",,01/25/2023 at 07:06:26 PM (GMT+0100),01/25/2023 at 03:49:29 PM (GMT+0100),Security Patch Installation,"""377878"": ""Security Patch Installation"","
377879,Kubernetes Arbitrary File Access Vulnerability,"Unix Authenticated Discovery, Patch Available",Local,CVE-2017-1002101,60813,"5,5","9,6",,01/31/2023 at 11:04:13 AM (GMT+0100),01/30/2023 at 02:49:48 PM (GMT+0100),Security Patch Installation,"""377879"": ""Security Patch Installation"","
377880,Alibaba Cloud Linux Security Update for webkit2gtk3 (ALINUX3-SA-2023:0001),"Unix Authenticated Discovery, Patch Available",Local,CVE-2022-42856,ALINUX3-SA-2023:0001,"5,4","8,8",,01/12/2023 at 07:05:46 PM (GMT+0100),01/12/2023 at 02:38:32 PM (GMT+0100),Security Patch Installation,"""377880"": ""Security Patch Installation"","
377881,Node.js Multiple Vulnerabilities (November 2022),"Windows Authenticated Discovery, Patch Available",Local,CVE-2022-43548,november-2022-security-releases,"7,5","8,1",,02/01/2023 at 07:05:33 PM (GMT+0100),02/01/2023 at 03:53:52 PM (GMT+0100),Security Patch Installation,"""377881"": ""Security Patch Installation"","
377882,IBM Hypertext Transfer Protocol Server (HTTP Server) Remote Code Execution (RCE) Vulnerability (6827119),"Multiple Authentication Types Discovery, Patch Available",Local,CVE-2022-40674,6827119,"7,5","8,1",,02/02/2023 at 04:13:52 AM (GMT+0100),01/12/2023 at 02:38:32 PM (GMT+0100),Security Patch Installation,"""377882"": ""Security Patch Installation"","
377884,Microsoft Visual Studio Code Security Update for January 2023,"Multiple Authentication Types Discovery, Patch Available",Local,CVE-2023-21779,CVE-2023-21779,"6,8","7,8",,01/19/2023 at 04:12:37 AM (GMT+0100),01/11/2023 at 02:46:07 AM (GMT+0100),Security Patch Installation,"""377884"": ""Security Patch Installation"","
377885,Google Chrome Prior to 109.0.5414.74 Multiple Vulnerabilities,"Multiple Authentication Types Discovery, Patch Available",Local,"CVE-2023-0140,CVE-2023-0139,CVE-2023-0135,CVE-2023-0132,CVE-2023-0133,CVE-2023-0136,CVE-2023-0137,CVE-2023-0128,CVE-2023-0131,CVE-2023-0129,CVE-2023-0141,CVE-2023-0130,CVE-2023-0138,CVE-2023-0134",Google Chrome 109.0.5414.74,"5,4","8,8",,01/14/2023 at 04:12:18 AM (GMT+0100),01/11/2023 at 02:02:53 PM (GMT+0100),Security Patch Installation,"""377885"": ""Security Patch Installation"","
377886,Adobe Dimension Multiple Security Vulnerabilities (APSB23-10),"Windows Authenticated Discovery, Patch Available",Local,"CVE-2023-21601,CVE-2023-21603",APSB23-10,"2,1","5,5",,01/12/2023 at 01:08:26 PM (GMT+0100),01/11/2023 at 02:02:54 PM (GMT+0100),Security Patch Installation,"""377886"": ""Security Patch Installation"","
377887,Adobe Acrobat and Reader Arbitrary Code Execution Vulnerability (APSB23-01),"Multiple Authentication Types Discovery, Patch Available, Malware Associated",Local,"CVE-2023-21579,CVE-2023-21581,CVE-2023-21585,CVE-2023-21586,CVE-2023-21604,CVE-2023-21605,CVE-2023-21606,CVE-2023-21607,CVE-2023-21608,CVE-2023-21609,CVE-2023-21610,CVE-2023-21611,CVE-2023-21612,CVE-2023-21613,CVE-2023-21614,CVE-2023-22240,CVE-2023-22241,CVE-2023-22242",APSB23-01,"5,4","7,8",,03/04/2023 at 01:00:34 PM (GMT+0100),01/11/2023 at 02:02:54 PM (GMT+0100),Security Patch Installation,"""377887"": ""Security Patch Installation"","
377888,Adobe InCopy Arbitrary Code Execution Vulnerability (APSB23-08),"Multiple Authentication Types Discovery, Patch Available",Local,"CVE-2023-21594,CVE-2023-21595,CVE-2023-21596,CVE-2023-21597,CVE-2023-21598,CVE-2023-21599",APSB23-08,"3,8","7,8",,01/11/2023 at 02:02:54 PM (GMT+0100),01/11/2023 at 02:02:54 PM (GMT+0100),Security Patch Installation,"""377888"": ""Security Patch Installation"","
377889,Adobe InDesign Arbitrary Code Execution Vulnerability (APSB23-07),"Multiple Authentication Types Discovery, Patch Available",Local,"CVE-2023-21587,CVE-2023-21588,CVE-2023-21589,CVE-2023-21590,CVE-2023-21591,CVE-2023-21592",APSB23-07,"5,4","7,8",,01/14/2023 at 04:11:19 AM (GMT+0100),01/11/2023 at 02:02:54 PM (GMT+0100),Security Patch Installation,"""377889"": ""Security Patch Installation"","
377890,jsonwebtoken NPM Package Multiple Security Vulnerabilities (GHSA-27h2-hvpr-p74q),"Multiple Authentication Types Discovery, Patch Available",Local,"CVE-2022-23539,CVE-2022-23541,CVE-2022-23540","GHSA-qwph-4952-7xr6,GHSA-hjrf-2m68-5959,GHSA-8cf7-32gw-wr33","7,8","8,1",,03/22/2023 at 08:38:57 PM (GMT+0100),01/18/2023 at 02:34:42 PM (GMT+0100),Security Patch Installation,"""377890"": ""Security Patch Installation"","
377891,Alibaba Cloud Linux Security Update for cloud-kernel (ALINUX3-SA-2023:0002),"Unix Authenticated Discovery, Patch Available",Local,"CVE-2022-42720,CVE-2022-1679,CVE-2022-3633,CVE-2022-2585,CVE-2022-3628,CVE-2022-3594,CVE-2022-3646,CVE-2022-3629,CVE-2022-41674,CVE-2022-42895,CVE-2022-2586,CVE-2022-4378,CVE-2022-3625,CVE-2022-3566,CVE-2022-42896,CVE-2022-3542,CVE-2022-42722,CVE-2022-3435,CVE-2022-26373,CVE-2022-2602,CVE-2021-4037,CVE-2022-0171,CVE-2022-3545,CVE-2022-3534,CVE-2022-41222,CVE-2022-3061,CVE-2022-2663,CVE-2022-3521,CVE-2022-43750,CVE-2022-2588,CVE-2022-3564,CVE-2022-3565,CVE-2022-3635,CVE-2022-39189,CVE-2022-39190,CVE-2022-3169,CVE-2022-3535,CVE-2022-3028,CVE-2022-39842,CVE-2022-40307,CVE-2022-42721,CVE-2022-3623,CVE-2022-36946,CVE-2022-2978,CVE-2022-3621,CVE-2022-40768,CVE-2022-42719,CVE-2022-3524,CVE-2022-3176,CVE-2022-3586,CVE-2022-3649,CVE-2022-3567,CVE-2022-2905",ALINUX3-SA-2023:0002,"7,2","8,8",,02/02/2023 at 04:13:55 AM (GMT+0100),01/12/2023 at 02:38:32 PM (GMT+0100),Security Patch Installation,"""377891"": ""Security Patch Installation"","
